suburb,address,room,type,price,method,seller,date,bathroom,car,council_area
Glen Iris,6/35 Scott Gr,2,u,523000,S,Thomson,1/7/2017,1,1,Boroondara City Council
Glenroy,2/15 Ogden St,3,t,525000,S,Jellis,1/7/2017,1,1,Moreland City Council
Glenroy,5 Patrick St,3,h,847000,SP,Barry,1/7/2017,1,2,Moreland City Council
Greensborough,44 Manatunga Cct,6,h,990000,S,Darren,1/7/2017,3,2,Banyule City Council
Greensborough,2/12 William St,2,u,695000,S,Darren,1/7/2017,2,1,Banyule City Council
Hadfield,2a Geum St,2,u,500000,S,Harcourts,1/7/2017,1,2,Moreland City Council
Hallam,5 Katrina Cl,3,h,662500,S,O'Brien,1/7/2017,2,2,Casey City Council
Hampton,46/15 Beach Rd,3,u,1210000,SP,Chisholm,1/7/2017,2,2,Bayside City Council
Hampton East,1/23 Charming St,3,h,1140000,S,McGrath,1/7/2017,1,2,Bayside City Council
Hawthorn,7/28 Elm St,1,u,395000,S,Peter,1/7/2017,1,1,Boroondara City Council
Hawthorn,1/514 Glenferrie Rd,3,u,1000000,S,Jellis,1/7/2017,1,1,Boroondara City Council
Hawthorn,8/3 Kooyongkoot Rd,2,u,450000,S,LITTLE,1/7/2017,1,1,Boroondara City Council
Hawthorn,63 Liddiard St,4,h,2900000,S,Jellis,1/7/2017,1,3,Boroondara City Council
Healesville,15A Westmount Rd,3,h,650000,SP,McGrath,1/7/2017,2,4,Yarra Ranges Shire Council
Heidelberg Heights,3 Dougharty Rd,3,h,790000,S,Miles,1/7/2017,2,1,Banyule City Council
Heidelberg Heights,55 McEwan Rd,2,h,780000,VB,Barry,1/7/2017,1,1,Banyule City Council
Heidelberg West,1 Bardia St,3,h,726500,S,William,1/7/2017,1,0,Banyule City Council
Heidelberg West,1 Ebony Pde,3,h,710000,S,William,1/7/2017,1,1,Banyule City Council
Highett,2/25 Wilson St,2,u,645000,S,Hodges,1/7/2017,1,1,Bayside City Council
Hillside,3 Sage Cl,5,h,650500,SP,YPA,1/7/2017,2,2,Brimbank City Council
Huntingdale,9/220 Huntingdale Rd,3,h,750000,S,Ray,1/7/2017,2,2,Monash City Council
Jacana,12/1051 Pascoe Vale Rd,2,t,390000,S,YPA,1/7/2017,1,1,Hume City Council
Keilor Downs,25 Marriot Rd,3,h,810000,S,Bells,1/7/2017,2,2,Brimbank City Council
Keilor Downs,3 Medina Rd,3,h,735000,SP,Brad,1/7/2017,2,2,Brimbank City Council
Keilor East,18 Grandvalley Dr,2,t,520000,VB,Whiting,1/7/2017,2,2,Brimbank City Council
Kensington,17/120 Newman St,3,t,967000,S,Edward,1/7/2017,2,2,Melbourne City Council
Kensington,10 Rankins Rd,2,h,850000,VB,Nelson,1/7/2017,1,0,Melbourne City Council
Kensington,3/58 Rankins Rd,1,t,500000,VB,Nelson,1/7/2017,1,0,Melbourne City Council
Kensington,9/11 Smith St,2,u,535000,SP,Edward,1/7/2017,1,1,Melbourne City Council
Kew,1/177 Brougham St,2,h,758000,S,Jellis,1/7/2017,1,2,Boroondara City Council
Kew East,2/13 Westbrook St,2,u,862000,S,Jellis,1/7/2017,1,1,Boroondara City Council
Keysborough,15 Daylily Dr,4,h,965000,S,Ray,1/7/2017,2,2,Greater Dandenong City Council
Keysborough,33 Turramurra Dr,4,h,761000,S,Barry,1/7/2017,1,2,Greater Dandenong City Council
Kings Park,12 Tanglewood St,3,h,530000,SP,YPA,1/7/2017,1,1,Brimbank City Council
Kingsville,48 Coronation St,3,h,1020000,S,Village,1/7/2017,1,0,Maribyrnong City Council
Lalor,11 Benaroon Dr,4,h,750000,S,Ray,1/7/2017,2,4,Whittlesea City Council
Lalor,226 Dalton Rd,3,h,635000,S,Harcourts,1/7/2017,1,4,Whittlesea City Council
Lalor,2/70 David St,2,u,410000,S,Harcourts,1/7/2017,1,1,Whittlesea City Council
Lalor,15 Dennis St,5,h,675000,SP,Harcourts,1/7/2017,2,2,Whittlesea City Council
Lower Plenty,13 Anthony Cl,5,h,880000,S,Barry,1/7/2017,2,2,Banyule City Council
Maidstone,14/4 Crefden St,1,u,280000,VB,McGrath,1/7/2017,1,1,Maribyrnong City Council
Maidstone,3/10 Greenham St,2,t,520000,S,Jas,1/7/2017,1,1,Maribyrnong City Council
Maidstone,3/83 Mitchell St,3,t,895000,S,Rendina,1/7/2017,2,2,Maribyrnong City Council
Malvern East,69 Brunel St,3,h,2110000,S,Jellis,1/7/2017,1,2,Stonnington City Council
Melton,38 Gretel Gr,4,h,320000,SP,Raine,1/7/2017,2,1,Melton City Council
Melton,21 Sandra St,3,h,480000,SP,PRDNationwide,1/7/2017,1,2,Melton City Council
Mernda,26 Coppice St,4,h,670000,S,Harcourts,1/7/2017,2,2,Whittlesea City Council
Mernda,6 Renaissance Bvd,4,h,520500,S,RW,1/7/2017,2,2,Whittlesea City Council
Mill Park,2/2 Comeram Ct,2,u,460000,S,Love,1/7/2017,1,1,Whittlesea City Council
Mill Park,18 Henricks Ct,3,h,610000,S,Ray,1/7/2017,1,1,Whittlesea City Council
Mitcham,29 Fuller St,3,h,950000,S,Noel,1/7/2017,1,2,Whitehorse City Council
Mitcham,2/2 Walter St,3,t,970000,VB,Noel,1/7/2017,2,1,Whitehorse City Council
Mont Albert,21 Barloa Rd,5,h,2200000,SP,Marshall,1/7/2017,2,4,Boroondara City Council
Mont Albert,11 Inglisby Rd,4,h,2320000,S,Jellis,1/7/2017,2,5,Boroondara City Council
Montmorency,349 Main Rd,3,h,655000,S,Ray,1/7/2017,2,3,Banyule City Council
Moonee Ponds,6 Addison St,4,h,1810000,S,Jellis,1/7/2017,2,2,Moonee Valley City Council
Moonee Ponds,59 Robinson St,2,h,1020000,S,Jellis,1/7/2017,1,1,Moonee Valley City Council
Moonee Ponds,27 The Strand,2,h,1250000,S,Nelson,1/7/2017,1,1,Moonee Valley City Council
Mordialloc,108 Chute St,4,h,1225000,S,O'Brien,1/7/2017,2,2,Kingston City Council
Mount Waverley,12 Holskamp St,3,h,1205000,S,McGrath,1/7/2017,2,2,Monash City Council
Mount Waverley,3 Huxtable St,4,h,1720000,S,Ray,1/7/2017,2,3,Monash City Council
Mount Waverley,26 Malcolm Ct,5,h,1600000,S,Jellis,1/7/2017,3,3,Monash City Council
Mount Waverley,11 Maureen St,3,h,944000,S,Jellis,1/7/2017,1,1,Monash City Council
Mount Waverley,2 Merton Cl,3,h,1385000,S,Ray,1/7/2017,1,2,Monash City Council
Mount Waverley,24 Sunnyside Rd,3,h,2000000,VB,Fletchers,1/7/2017,1,2,Monash City Council
Narre Warren,29 Bradley Tce,3,h,650000,SP,O'Brien,1/7/2017,1,4,Casey City Council
Narre Warren,29 Hanley St,3,h,655000,SP,Only,1/7/2017,2,2,Casey City Council
Newport,2A Gordon St,2,h,710000,S,Williams,1/7/2017,1,2,Hobsons Bay City Council
Newport,34 Thorpe St,3,h,1330000,S,RT,1/7/2017,1,3,Hobsons Bay City Council
North Melbourne,8/302 Abbotsford St,2,u,550000,S,Nelson,1/7/2017,1,0,Melbourne City Council
North Melbourne,187 Errol St,2,h,962000,S,Alexkarbon,1/7/2017,1,0,Melbourne City Council
North Melbourne,2E Princess St,2,t,936000,S,Jellis,1/7/2017,1,0,Melbourne City Council
Northcote,14 Wardrop Gr,3,h,1605000,S,Nelson,1/7/2017,1,0,Darebin City Council
Northcote,65 Westgarth St,3,h,1415000,S,Woodards,1/7/2017,1,1,Darebin City Council
Northcote,4/26 Wilmoth St,2,u,390000,S,Ray,1/7/2017,1,1,Darebin City Council
Nunawading,31 Olwen St,4,h,1100000,S,Fletchers,1/7/2017,2,3,Manningham City Council
Nunawading,90 Springvale Rd,3,h,926000,S,Fletchers,1/7/2017,1,0,Manningham City Council
Oak Park,13 Kiama St,2,t,610000,S,Nelson,1/7/2017,1,1,Moreland City Council
Oakleigh East,1725 Dandenong Rd,5,h,1525000,S,Ray,1/7/2017,3,6,Monash City Council
Ormond,2/21 Lillimur Rd,1,u,454000,S,Ray,1/7/2017,1,1,Glen Eira City Council
Ormond,6/32 Walsh St,2,u,562000,S,Gary,1/7/2017,1,1,Glen Eira City Council
Parkdale,13B Elm Gr,3,t,1000000,S,Obrien,1/7/2017,2,2,Kingston City Council
Parkdale,44 Melrose St,3,h,820000,S,Thomson,1/7/2017,2,2,Kingston City Council
Pascoe Vale,9 Dorset Rd,3,h,800000,SP,Barry,1/7/2017,1,2,Moreland City Council
Pascoe Vale,5 Fleming Gr,5,h,1501000,S,Jellis,1/7/2017,3,3,Moreland City Council
Pascoe Vale,1 Hazel Gr,3,h,1663000,S,Nelson,1/7/2017,1,2,Moreland City Council
Pascoe Vale,1 Virginia St,4,h,780000,VB,Brad,1/7/2017,2,3,Moreland City Council
Point Cook,23 Bevan Ct,5,h,660000,S,Reliance,1/7/2017,2,2,Wyndham City Council
Port Melbourne,6/156 Bay St,3,u,1631000,S,Cayzer,1/7/2017,2,2,Melbourne City Council
Port Melbourne,67 Ross St,3,h,1665000,S,Greg,1/7/2017,3,2,Melbourne City Council
Port Melbourne,107 Stokes St,4,h,2450000,VB,Lucas,1/7/2017,3,2,Melbourne City Council
Prahran,11/8 Grandview Gr,1,u,399000,S,Jellis,1/7/2017,1,0,Stonnington City Council
Prahran,1/648 High St,2,u,1240000,S,Rounds,1/7/2017,1,1,Stonnington City Council
Reservoir,111 Boldrewood Pde,3,h,840000,SP,RW,1/7/2017,1,4,Darebin City Council
Reservoir,57 Crevelli St,2,h,560000,S,Barry,1/7/2017,1,1,Darebin City Council
Reservoir,7 Inverness St,4,h,900000,SP,Stockdale,1/7/2017,1,2,Darebin City Council
Reservoir,78 McMahon Rd,4,h,902000,S,Barry,1/7/2017,2,3,Darebin City Council
Reservoir,16 Muriel Ct,3,h,825000,S,RW,1/7/2017,2,5,Darebin City Council
Reservoir,3/76 Southernhay St,2,t,668500,S,Nelson,1/7/2017,2,1,Darebin City Council
Richmond,13 Francis St,2,h,1165000,S,Biggin,1/7/2017,1,1,Yarra City Council
Richmond,7/129 Hoddle St,2,u,890500,SP,Biggin,1/7/2017,2,2,Yarra City Council
Richmond,2 Sutton Gr,2,h,1442000,S,Biggin,1/7/2017,2,1,Yarra City Council
Ringwood East,3/1 Mines Rd,2,u,560000,S,Barry,1/7/2017,1,2,Maroondah City Council
Rockbank,2013 Western Hwy,2,h,340000,SP,YPA,1/7/2017,1,0,Melton City Council
Rowville,11 Jindalee Cl,5,h,870000,S,Harcourts,1/7/2017,2,2,Knox City Council
Sandringham,6/76 Bay Rd,2,u,643500,S,hockingstuart,1/7/2017,1,1,Bayside City Council
Seaford,3/7 East Rd,3,u,572000,S,O'Brien,1/7/2017,2,2,Frankston City Council
Seddon,2A Austin St,2,h,750000,S,Jas,1/7/2017,1,1,Maribyrnong City Council
Seddon,57 Charles St,2,h,850000,VB,Village,1/7/2017,1,1,Maribyrnong City Council
Skye,29 Edinburgh Dr,4,h,640000,VB,hockingstuart,1/7/2017,2,2,Frankston City Council
South Morang,7/7 Old Plenty Rd,3,u,386000,S,Millership,1/7/2017,1,1,Whittlesea City Council
South Yarra,1109/800 Chapel St,2,u,857000,S,LITTLE,1/7/2017,2,2,Melbourne City Council
South Yarra,51 Moore St,2,h,1160000,S,Jellis,1/7/2017,1,0,Melbourne City Council
South Yarra,23/350 Toorak Rd,3,u,1235000,S,Jellis,1/7/2017,2,1,Melbourne City Council
Springvale,24 Garnsworthy St,3,h,752500,S,iSell,1/7/2017,1,2,Greater Dandenong City Council
St Albans,12 Altyre Ct,3,h,565000,S,Bells,1/7/2017,1,2,Brimbank City Council
St Kilda,14/12 Fitzroy St,1,u,350000,VB,Gary,1/7/2017,1,1,Port Phillip City Council
St Kilda,6/19 Herbert St,2,u,525000,S,hockingstuart,1/7/2017,1,1,Port Phillip City Council
St Kilda,15/2 Redan St,1,u,517500,SP,Woodards,1/7/2017,1,0,Port Phillip City Council
St Kilda,7/27 Robe St,2,u,365000,VB,Rounds,1/7/2017,1,1,Port Phillip City Council
St Kilda,403/64 Wellington St,2,u,460000,SP,LITTLE,1/7/2017,1,1,Port Phillip City Council
Strathmore,2/30 Bulla Rd,2,h,646000,S,Nelson,1/7/2017,1,1,Moonee Valley City Council
Sunbury,11 Bannermann St,4,h,580000,S,Raine,1/7/2017,2,2,Hume City Council
Sunbury,60 Heysen Dr,3,h,420000,S,Raine,1/7/2017,1,2,Hume City Council
Sunbury,18 Timins St,3,h,650000,S,YPA,1/7/2017,3,1,Hume City Council
Sunshine,2/17 Anderson Rd,3,t,525000,S,McGrath,1/7/2017,2,1,Brimbank City Council
Sunshine North,10 Edna St,3,h,780000,SA,FN,1/7/2017,1,2,Brimbank City Council
Sunshine West,38 Collenso St,4,h,765000,S,Douglas,1/7/2017,2,2,Brimbank City Council
Surrey Hills,1093 Riversdale Rd,3,h,2100000,VB,Jellis,1/7/2017,1,9,Boroondara City Council
Surrey Hills,35A Russell St,3,h,1385000,S,Fletchers,1/7/2017,2,1,Boroondara City Council
Tarneit,3 Rosebud St,3,h,451500,S,Reliance,1/7/2017,1,1,Wyndham City Council
Tarneit,2 Skylark Ct,3,h,526000,S,Purplebricks,1/7/2017,2,2,Wyndham City Council
Taylors Hill,3 Highlander Ct,4,h,605500,S,YPA,1/7/2017,2,2,Melton City Council
Taylors Lakes,16 Shoppers La,3,h,427500,S,Ray,1/7/2017,2,2,Brimbank City Council
The Basin,65 Government Rd,3,h,551200,SP,iTRAK,1/7/2017,1,2,Knox City Council
Thomastown,2/11 French St,3,u,542000,S,Ray,1/7/2017,2,2,Whittlesea City Council
Thornbury,329 Gillies St,4,h,2070000,SP,Jellis,1/7/2017,3,2,Darebin City Council
Toorak,113 Grange Rd,6,h,2800000,S,Marshall,1/7/2017,2,2,Stonnington City Council
Truganina,2/7 Cabarita St,2,t,385000,SP,Reliance,1/7/2017,1,1,Melton City Council
Tullamarine,4/48 Banksia Gr,3,h,500000,SP,Jason,1/7/2017,1,1,Brimbank City Council
Tullamarine,3 Henderson Rd,4,h,821000,S,Jason,1/7/2017,1,6,Brimbank City Council
Vermont,2/36 Halls Pde,3,t,917000,S,Noel,1/7/2017,2,2,Maroondah City Council
Viewbank,33 Eamon Dr,4,h,1115000,S,Miles,1/7/2017,2,2,Banyule City Council
Viewbank,34 Toumlin Gr,3,h,905000,SP,Miles,1/7/2017,2,2,Banyule City Council
Wantirna South,53 Somes St,3,h,1015000,SP,Ray,1/7/2017,2,2,Knox City Council
Werribee,22 Kramer St,3,h,510000,S,Ray,1/7/2017,2,2,Wyndham City Council
Werribee,15 Retreat Pl,4,h,645000,S,YPA,1/7/2017,2,2,Wyndham City Council
Werribee,1 Walwa Pl,3,h,427000,S,Greg,1/7/2017,1,2,Wyndham City Council
West Footscray,24 Hope St,2,h,876000,S,Biggin,1/7/2017,1,1,Maribyrnong City Council
Westmeadows,26 Coghill St,3,h,578000,S,Jason,1/7/2017,2,1,Hume City Council
Williams Landing,89 Sayers Rd,4,h,510000,S,Ray,1/7/2017,2,2,Wyndham City Council
Wollert,6 Burley St,2,u,390000,S,Ray,1/7/2017,1,1,Whittlesea City Council
Wollert,20 Vanin St,4,h,525000,S,Harcourts,1/7/2017,2,2,Whittlesea City Council
Wyndham Vale,5 Dakara Ct,3,h,480000,S,hockingstuart,1/7/2017,1,2,Wyndham City Council
Yarraville,87 Ballard St,4,h,1000000,SP,Village,1/7/2017,2,2,Maribyrnong City Council
Yarraville,72 Bishop St,3,h,1240000,VB,Jas,1/7/2017,3,6,Maribyrnong City Council
Yarraville,67 Hawkhurst St,3,h,1115000,SP,Village,1/7/2017,1,2,Maribyrnong City Council
Aberfeldie,5/257 Buckley St,2,u,507000,S,Barry,3/6/2017,1,1,Moonee Valley City Council
Airport West,65 Clydesdale Rd,3,h,845000,S,Barry,3/6/2017,1,2,Moonee Valley City Council
Airport West,72 Clydesdale Rd,3,h,1250000,S,Barry,3/6/2017,1,1,Moonee Valley City Council
Airport West,8 Kittyhawk St,4,h,1026000,S,Brad,3/6/2017,3,2,Moonee Valley City Council
Airport West,2b Roberts Rd,3,u,850000,S,Barry,3/6/2017,2,1,Moonee Valley City Council
Albert Park,2 Boyd St,2,h,2905000,S,RT,3/6/2017,1,1,Port Phillip City Council
Albert Park,172 Danks St,2,h,1380000,S,Abercromby's,3/6/2017,1,1,Port Phillip City Council
Albert Park,21 Greig St,3,h,2500000,VB,Greg,3/6/2017,2,1,Port Phillip City Council
Albert Park,48 Kerferd Rd,3,h,2120000,S,Cayzer,3/6/2017,1,2,Port Phillip City Council
Albert Park,28 Moubray St,2,h,2015000,S,Marshall,3/6/2017,1,2,Port Phillip City Council
Albion,3 Clairmont St,3,h,787000,S,hockingstuart,3/6/2017,1,3,Brimbank City Council
Alphington,5 Ross St,4,h,2220000,S,Kay,3/6/2017,2,3,Darebin City Council
Altona,2/18 Hancock St,2,u,540000,SP,hockingstuart,3/6/2017,1,1,Hobsons Bay City Council
Altona Meadows,1/47 Tatman Dr,2,u,415000,S,Barlow,3/6/2017,1,1,Hobsons Bay City Council
Altona North,150 Millers Rd,3,h,585000,S,Biggin,3/6/2017,1,1,Hobsons Bay City Council
Armadale,4/42 Adelaide St,2,u,700500,S,hockingstuart,3/6/2017,1,1,Stonnington City Council
Armadale,20 Cambridge St,3,h,2385000,S,Marshall,3/6/2017,1,0,Stonnington City Council
Ashburton,93A Ashburn Gr,4,t,1655000,S,hockingstuart,3/6/2017,3,2,Boroondara City Council
Ashburton,43 Fakenham Rd,4,h,1800000,S,J,3/6/2017,2,2,Boroondara City Council
Ashburton,65 Fakenham Rd,2,h,1880000,SP,Buxton,3/6/2017,2,2,Boroondara City Council
Ashburton,20 Ward St,4,h,2405000,S,Jellis,3/6/2017,2,2,Boroondara City Council
Avondale Heights,12 Brentwood Dr,3,h,1000000,SP,Barry,3/6/2017,1,1,Moonee Valley City Council
Avondale Heights,13 Wood St,5,h,945000,S,Moonee,3/6/2017,2,1,Moonee Valley City Council
Balaclava,6/18 Orange Gr,1,u,290000,S,Jellis,3/6/2017,1,1,Port Phillip City Council
Balwyn,5 Collins Ct,3,t,1810000,S,Noel,3/6/2017,2,2,Boroondara City Council
Balwyn North,28 Carron St,4,h,1593000,S,Fletchers,3/6/2017,3,2,Boroondara City Council
Bayswater,32 Kumala Rd,5,h,930000,S,Noel,3/6/2017,2,2,Knox City Council
Bayswater,17 Orange Gr,3,h,700000,S,Biggin,3/6/2017,2,1,Knox City Council
Bayswater,12 Pindari Dr,4,t,860000,S,Ray,3/6/2017,3,2,Knox City Council
Beaumaris,71 Oak St,2,h,1470000,S,Hodges,3/6/2017,1,4,Bayside City Council
Bentleigh East,7 Curtin St,4,h,1460000,SP,Gary,3/6/2017,1,2,Glen Eira City Council
Bentleigh East,60A Kennedy St,3,t,935000,S,hockingstuart,3/6/2017,2,2,Glen Eira City Council
Bentleigh East,38 Malane St,4,h,1620000,S,hockingstuart,3/6/2017,2,2,Glen Eira City Council
Bentleigh East,23 Manuka St,4,h,1580000,S,Buxton,3/6/2017,2,2,Glen Eira City Council
Bentleigh East,20 Northam Rd,3,h,1315000,S,Buxton,3/6/2017,1,2,Glen Eira City Council
Black Rock,1/565 Balcombe Rd,2,u,767000,SP,Chisholm,3/6/2017,1,2,Bayside City Council
Black Rock,31 Third St,5,h,2520000,S,Charlton,3/6/2017,3,2,Bayside City Council
Blackburn,48 Elder St,4,h,1695000,S,Jellis,3/6/2017,3,4,Whitehorse City Council
Blackburn North,33 Charlton St,4,t,990000,SP,Noel,3/6/2017,2,1,Whitehorse City Council
Bonbeach,1/23 Bondi Rd,3,h,836000,S,Ray,3/6/2017,2,2,Kingston City Council
Boronia,12 Briar St,4,h,780000,SP,Appleby,3/6/2017,2,2,Knox City Council
Boronia,27 Helene Ct,4,h,783000,SP,Barry,3/6/2017,1,3,Knox City Council
Boronia,10 Weyburn Rd,3,h,706500,SP,iTRAK,3/6/2017,2,3,Knox City Council
Briar Hill,1/3 Campbell Rd,2,u,637000,S,Morrison,3/6/2017,1,1,Banyule City Council
Brighton,2/149 Carpenter St,3,u,1336000,S,hockingstuart,3/6/2017,2,1,Bayside City Council
Brighton,101 Male St,3,h,1935000,S,RT,3/6/2017,2,1,Bayside City Council
Brighton,125 Roslyn St,3,h,1950000,SA,Biggin,3/6/2017,1,2,Bayside City Council
Brighton,3 Vaucluse St,4,h,2250000,S,Hodges,3/6/2017,2,1,Bayside City Council
Brighton,6/76 Whyte St,3,u,897000,S,Buxton,3/6/2017,1,1,Bayside City Council
Brunswick,15 Ashmore St,3,h,1590000,SP,Nelson,3/6/2017,2,1,Moreland City Council
Brunswick,326 Barkly St,3,h,1435000,SP,Nelson,3/6/2017,2,0,Moreland City Council
Brunswick,369 Barkly St,2,h,1315000,S,Nelson,3/6/2017,1,1,Moreland City Council
Brunswick,7/37 Blyth St,2,h,730000,S,Nelson,3/6/2017,1,1,Moreland City Council
Brunswick,6/305 Brunswick Rd,1,u,300000,S,Village,3/6/2017,1,1,Moreland City Council
Brunswick,34A Downs St,2,h,920000,S,Nelson,3/6/2017,1,1,Moreland City Council
Brunswick,8 Jones St,2,t,765000,SP,Jellis,3/6/2017,2,1,Moreland City Council
Brunswick East,7/2 Albion St,2,u,570000,S,McGrath,3/6/2017,1,1,Moreland City Council
Brunswick East,271 Edward St,2,h,1105000,S,Nelson,3/6/2017,1,2,Moreland City Council
Brunswick West,408 Moreland Rd,3,h,1200000,SP,Woodards,3/6/2017,1,1,Moreland City Council
Brunswick West,60 Shamrock St,4,h,1325000,S,Jellis,3/6/2017,1,0,Moreland City Council
Bulleen,41 Lilian St,3,h,1160000,S,Barry,3/6/2017,1,1,Manningham City Council
Bulleen,12 Westwood Dr,3,h,1320000,S,Jellis,3/6/2017,1,3,Manningham City Council
Bundoora,44 Milton Pde,3,h,780000,S,Barry,3/6/2017,1,1,Banyule City Council
Burwood,2/107 Station St,2,u,700000,S,Buxton,3/6/2017,1,1,Monash City Council
Burwood East,18 Hale Ct,4,h,1032000,S,Barry,3/6/2017,2,2,Whitehorse City Council
Camberwell,64 Glyndon Rd,4,h,3050000,S,Jellis,3/6/2017,2,2,Boroondara City Council
Camberwell,8/101 Wattle Valley Rd,3,t,1171000,S,Marshall,3/6/2017,2,2,Boroondara City Council
Carlton North,535 Station St,2,h,1501000,S,Nelson,3/6/2017,1,0,Melbourne City Council
Carnegie,135 Leila Rd,3,h,1570000,S,hockingstuart,3/6/2017,2,2,Glen Eira City Council
Carnegie,1/52 Leila Rd,3,u,1275000,S,Woodards,3/6/2017,2,2,Glen Eira City Council
Carnegie,163 Oakleigh Rd,3,h,1435000,S,Gary,3/6/2017,2,2,Glen Eira City Council
Carnegie,10 Parton Ct,4,h,1455000,SP,Woodards,3/6/2017,2,2,Glen Eira City Council
Caroline Springs,6 Alma La,3,h,600000,S,Barry,3/6/2017,1,3,Melton City Council
Carrum,18 Church Rd,4,h,965000,SP,Buxton,3/6/2017,1,3,Kingston City Council
Carrum,14 Parkside Bvd,2,u,529000,S,Buxton,3/6/2017,1,1,Kingston City Council
Carrum,5 Rigby St,3,h,881000,S,Ray,3/6/2017,1,2,Kingston City Council
Caulfield,2/218 Kambrook Rd,2,u,650000,VB,McGrath,3/6/2017,2,1,Glen Eira City Council
Caulfield East,5/33 Grange Rd,2,u,350000,SP,Gary,3/6/2017,0,0,Glen Eira City Council
Caulfield North,1/41 Narong Rd,2,u,665000,S,Woodards,3/6/2017,1,1,Glen Eira City Council
Chadstone,3/3 Inga Ct,2,h,674000,S,Buxton,3/6/2017,1,1,Monash City Council
Chelsea,30 Mulkarra Dr,3,h,840000,S,Ray,3/6/2017,2,2,Kingston City Council
Cheltenham,1/31 Cavanagh St,2,t,745000,S,Ray,3/6/2017,1,2,Bayside City Council
Cheltenham,19 Shipston Rd,3,h,1240000,S,O'Brien,3/6/2017,1,4,Bayside City Council
Cheltenham,4/59 Wilson St,2,u,850000,S,C21,3/6/2017,1,2,Bayside City Council
Clayton,18 Renver Rd,3,h,1300000,SA,Buxton,3/6/2017,1,2,Monash City Council
Coburg,40A Gladstone St,3,h,880000,S,Jellis,3/6/2017,2,1,Darebin City Council
Coburg,17 Lobb St,4,h,1525000,S,Brad,3/6/2017,2,2,Darebin City Council
Coburg,1/185 Moreland Rd,3,t,690000,SP,Nelson,3/6/2017,1,1,Darebin City Council
Coburg,11 Rolls St,2,h,960000,S,Woodards,3/6/2017,1,3,Darebin City Council
Coburg,44 Saunders St,3,h,1600000,S,Raine,3/6/2017,2,2,Darebin City Council
Coburg,61 Soudan St,3,h,1157000,SP,Nelson,3/6/2017,1,1,Darebin City Council
Coburg,7 Wellington St,2,h,867000,S,Nelson,3/6/2017,1,1,Darebin City Council
Coburg North,4 Blanche Ct,3,h,690000,S,Brad,3/6/2017,1,2,Darebin City Council
Collingwood,226/3 Hoddle St,2,u,561000,S,Raine,3/6/2017,2,2,Yarra City Council
Collingwood,24 Mater St,2,h,1025000,SP,Jellis,3/6/2017,2,1,Yarra City Council
Craigieburn,2 Benston St,4,h,725000,S,@Realty,3/6/2017,2,3,Hume City Council
Craigieburn,195 Newbury Bvd,4,h,667000,S,Ray,3/6/2017,2,2,Hume City Council
Croydon,32 Allendale Rd,3,h,877500,S,Philip,3/6/2017,2,1,Maroondah City Council
Dandenong,8 Trende St,3,h,678000,S,Ray,3/6/2017,1,2,Greater Dandenong City Council
Dandenong North,7 Fletcher Rd,3,h,595000,S,C21,3/6/2017,1,1,Greater Dandenong City Council
Dandenong North,1/4 Rhoden Ct,2,u,305000,SP,Barry,3/6/2017,1,1,Greater Dandenong City Council
Dingley Village,138 Howard Rd,3,h,816000,S,Buxton,3/6/2017,2,2,Kingston City Council
Doncaster,33 Clay Dr,4,h,2600000,SP,Barry,3/6/2017,4,2,Manningham City Council
Doncaster,192 George St,3,h,1285000,SA,Ray,3/6/2017,1,2,Manningham City Council
Doncaster,21 Hampshire Rd,3,h,1360000,SP,Woodards,3/6/2017,1,2,Manningham City Council
Doncaster,128 High St,5,h,1370000,S,Jellis,3/6/2017,2,2,Manningham City Council
Doncaster East,7 Daphne St,4,h,1760000,S,Jellis,3/6/2017,4,2,Manningham City Council
Doncaster East,11 Huntingfield Dr,4,h,1662000,S,Jellis,3/6/2017,2,2,Manningham City Council
Doveton,24 Betula St,3,h,545000,SP,O'Brien,3/6/2017,1,1,Casey City Council
Elsternwick,5/30 College St,2,h,716000,S,hockingstuart,3/6/2017,1,1,Glen Eira City Council
Elsternwick,6/26 Parkside St,2,u,975000,SP,Gary,3/6/2017,1,1,Glen Eira City Council
